"user_id","anime_id","rating"
128682,4654,8
128685,13125,10
128707,4282,9
128711,13599,9
128739,35198,7
128781,17693,7
128787,16762,9
128792,1462,6
128809,395,9
128911,35839,8
128915,34403,1
128931,32105,8
128948,2476,7
128975,866,8
129069,2890,6
129134,2559,9
129149,10638,8
129152,31376,8
129217,8894,8
129274,1152,6
129280,6045,9
129306,15809,10
129342,13851,9
129476,189,10
129507,35788,9
129531,6895,7
129578,17269,5
129591,8465,7
129614,849,7
129641,28927,7
129653,38408,4
129654,18893,10
129661,23289,7
129679,28497,6
129710,10218,10
129768,4224,9
129854,30296,8
129863,24439,8
129865,16035,8
129873,38408,8
129904,1278,7
129928,6347,9
130018,9253,9
130054,857,9
130066,22777,10
130126,14749,8
130132,32282,8
130142,187,7
130166,38759,3
130186,40246,7
130188,36037,5
130188,14967,8
130202,28171,9
130219,11313,5
130270,10893,8
130363,5341,9
130391,317,9
130410,232,8
130418,25437,9
130432,836,5
130569,33988,10
130622,37999,9
130626,2889,9
130682,32681,6
130703,2494,6
130746,11757,10
130751,4886,6
130916,585,7
130933,21659,9
130940,31560,7
130961,22535,10
130992,1438,7
131062,3782,9
131062,2476,7
131096,10087,10
131219,12669,6
131231,9379,7
131238,35760,8
131246,523,4
131366,47,5
131405,18095,7
131420,2443,7
131518,21603,6
131528,33341,6
131536,3058,7
131548,31378,5
131562,532,6
131586,8408,8
131631,24439,6
131688,28405,9
131711,6811,8
131759,2889,6
131799,10029,9
131869,41380,3
131924,31665,7
132079,2605,5
132170,4654,6
132221,2966,10
132228,37475,7
132296,15809,9
132296,10152,7
132352,22319,8
132353,18277,8
132371,22729,10
132380,33811,5
132409,22297,10
132419,21603,8
132437,33253,8
132540,22877,7
132540,3974,8
132593,1691,8
132613,23233,7
132717,22789,9
132734,322,7
132748,578,7
132761,20853,8
132797,21085,6
132802,41468,7
132832,16894,8
132869,32093,7
132893,1488,8
132979,35180,10
132979,24873,4
133003,21855,8
133009,104,9
133055,1195,8
133067,477,5
133092,461,7
133128,37993,8
133147,1177,7
133287,14199,5
133293,34280,7
133326,22319,7
133354,34504,8
133381,28149,7
133387,10087,8
133409,5300,8
133423,5678,10
133471,30484,9
133503,22265,8
133519,1142,9
133528,10378,7
133529,13659,8
133530,36266,7
133559,37141,7
133605,1471,7
133608,34542,9
133642,267,9
133694,38814,5
133721,2889,8
133728,38433,6
133738,24699,5
133767,30015,10
133827,28121,9
133940,25015,7
133954,11981,10
134067,34104,6
134079,36296,7
134153,2404,6
134196,14813,8
134211,28927,8
134262,8769,5
134277,5675,8
134318,8074,7
134365,2594,7
134422,27787,7
134504,35860,9
134554,523,10
134567,10568,7
134626,18195,10
134645,6702,8
134721,21663,10
134737,19759,5
134751,19815,8
134894,16049,9
134964,13333,10
134982,41619,8
135032,1117,7
135079,10321,10
135090,21879,5
135094,6811,8
135124,40849,7
135166,21039,9
135173,22265,7
135187,11757,8
135235,37989,9
135422,5630,8
135457,1723,10
135464,18397,7
135484,24625,8
135527,114,7
135569,900,6
135583,7647,7
135585,127,8
135631,31234,3
135731,20507,5
135753,36098,9
135891,31772,7
135900,919,6
135912,13601,8
135925,21881,7
135961,849,9
136066,8516,9
136082,32086,5
136149,6120,5
136168,3090,8
136198,11741,8
136207,11079,6
136232,4181,9
136300,133,6
136352,8408,8
136373,2167,10
136438,1,10
136439,11319,7
136580,14837,7
136622,8525,9
136625,14175,7
136674,2251,10
136679,38555,8
136742,20,7
136743,19815,10
136756,31621,4
136774,12355,10
136806,895,5
136821,24703,6
136874,37799,7
136898,1575,9
136904,11741,10
136912,4181,10
136946,15689,5
136951,9756,8
136967,5300,9
136969,3470,8
137129,32281,10
137134,6324,8
137187,12665,3
137268,11487,10
137269,18153,10
137285,38790,7
137297,29831,8
137297,37126,7
137336,12291,8
137355,405,8
137390,34392,6
137480,1492,7
137482,38000,8
137487,5114,8
137518,22199,7
137543,15699,8
137544,226,6
137589,949,7
137720,14289,7
137729,977,7
137730,9471,7
137779,23273,10
137781,10807,7
137798,11021,8
137851,59,7
137924,26,6
138024,2562,8
138026,8074,10
138086,168,8
138122,28927,6
138138,1132,7
138146,31043,7
138195,24833,8
138257,2772,5
138271,17895,5
138278,8277,8
138375,1210,10
138377,9834,7
138396,9253,10
138415,34618,7
138419,9047,9
138423,31637,8
138469,7311,9
138495,21809,7
138500,38061,9
138514,372,7
138569,4793,10
138576,23279,8
138611,7817,7
138623,6835,6
138623,1879,5
138785,13619,7
138837,435,7
138873,27775,10
138877,11977,10
139058,6381,8
139088,11111,9
139100,28979,8
139158,29317,7
139195,88,7
139206,755,4
139240,801,10
139255,8481,7
139257,33950,4
139388,12893,7
139405,19151,8
139412,779,8
139468,13595,7
139523,12355,9
139555,7711,8
139608,23209,7
139663,199,10
139679,34599,10
139681,1609,9
139738,2993,5
139763,24,7
139818,16742,9
139844,357,8
140061,30300,4
140080,121,6
140116,5678,9
140119,8516,6
140178,16894,9
140268,19221,5
140329,28999,10
140336,14813,9
140382,33103,6
140382,6628,8
140424,13535,7
140481,38759,7
140524,16498,10
140590,6305,5
140590,1735,6
140609,531,7
140627,1619,7
140629,14749,8
140709,31736,6
140795,6421,7
140814,21557,8
140920,135,5
140978,30831,8
141010,15225,6
141073,16273,8
141113,974,9
141349,24415,10
141349,18689,10
141363,12549,7
141396,19221,8
141402,24133,7
141415,39701,6
141453,12355,9
141463,1239,5
141500,34440,7
141545,7791,10
141558,3990,6
141571,14373,7
141666,20969,7
141718,14719,8
141754,35079,10
141763,25099,8
141841,11597,10
141860,19315,4
141896,1210,7
141902,38843,4
141905,22789,8
141934,33462,6
141994,31080,8
142090,27633,7
142151,10851,6
142312,1535,9
142327,11761,7
142346,502,4
142352,11597,9
142373,384,7
142385,13349,9
142497,2476,10
142699,22147,8
142702,38999,9
142727,3847,9
142744,18115,10
142757,20899,7
142794,9479,7
142798,30484,8
142829,28171,8
142911,8440,7
142933,15809,10
142994,39701,10
143013,9958,6
143085,18671,7
143144,35180,9
143214,18295,9
143239,38101,7
143291,22043,7
143316,35222,8
143324,32281,9
143324,16005,7
143396,38826,8
143416,12115,7
143438,2403,9
143439,34240,7
143444,23777,8
143529,949,10
143545,19163,8
143623,40839,7
143698,16894,10
143724,3176,8
143777,34134,5
143824,32,10
143927,4473,8
143934,2236,10
143934,30895,6
143950,5630,6
143953,1858,7
143969,14813,9
144051,34497,5
144056,32901,8
144158,31245,6
144220,33051,10
144277,7311,9
144307,10495,6
144384,54,8
144412,2044,6
144430,57,6
144457,1535,10
144467,32995,9
144483,2351,8
144514,27989,8
144518,36296,9
144551,2768,6
144574,20031,8
144584,14293,10
144594,264,9
144606,32281,10
144702,23283,10
144805,6880,7
144805,12893,10
144815,25649,10
144837,3167,8
144989,2034,10
145000,10620,6
145003,20613,7
145050,31404,10
145065,14719,7
145082,32615,9
145153,1376,5
145171,2593,10
145210,2167,4
145311,2581,6
145348,33075,9
145429,3456,9
145433,3342,7
145520,758,7
145608,14741,10
145627,16782,8
145629,9790,7
145653,9919,8
145911,6956,9
145978,6205,7
146019,9736,6
146036,147,8
146091,30,10
146134,12445,9
146176,20787,6
146219,33743,5
146242,5356,5
146251,34055,10
146279,5030,7
146325,15061,9
146410,8425,7
146520,29803,10
146533,32,9
146546,26085,4
146556,40879,10
146556,27991,10
146640,2166,8
146649,38691,8
146656,8676,10
146663,33241,5
146785,37999,10
146792,40004,8
146806,853,9
146808,40540,8
146811,7338,8
146815,2476,6
146841,34914,7
146878,2154,5
146881,1818,6
146883,31859,7
146886,552,9
147103,481,7
147152,26013,5
147157,33783,4
147163,11577,8
147229,37451,9
147237,965,3
147257,440,8
147269,1118,5
147354,10647,8
147464,12879,7
147589,1313,10
147604,16035,6
147607,483,7
147611,30276,9
147633,1689,10
147748,9617,9
147753,431,9
147773,20583,8
147958,8410,5
148158,4938,9
148291,31593,6
148303,33049,9
148318,12413,5
148391,901,4
148509,47616,4
148542,32995,2
148638,6909,10
148685,5081,10
148766,9047,8
148799,8536,9
148859,36474,8
148902,3455,6
148934,36999,9
148961,33985,6
148961,107,6
148981,39940,7
149052,31859,10
149070,9756,8
149078,6721,6
149130,194,8
149193,4182,8
149213,9515,9
149231,11757,3
149261,11887,8
149275,22877,7
149314,10156,6
149325,27829,7
149341,30344,9
149384,16662,9
149509,2476,5
149578,5279,7
149817,25365,6
149823,12893,8
149912,37349,7
149953,8074,5
150071,37569,8
150116,21557,8
150135,36370,7
150149,16035,6
150159,13629,8
150164,9135,7
150257,10087,7
150417,30346,9
150466,30503,7
150521,34636,8
150548,39071,8
150566,26,10
150594,20021,5
150599,17791,8
150609,20899,9
150629,8525,8
150631,1732,7
150645,3588,6
150657,34964,7
150698,1953,9
150876,14513,10
150916,24231,8
151024,5713,5
151077,30384,1
151077,32682,1
151077,16528,2
151078,205,7
151230,14749,9
151250,4450,8
151268,527,6
151300,8424,9
151317,3785,8
151365,391,7
151446,40591,7
151460,35928,7
151548,18115,9
151570,10863,8
151586,36296,8
151602,30831,7
151655,22865,10
151668,79,7
151670,5941,10
151753,1002,6
151814,6211,8
151872,25835,9
151939,38329,8
151951,32615,6
151966,28891,9
151987,3470,9
152025,40854,7
152025,13331,9
152120,14749,7
152175,7861,10
152213,2924,8
152230,24695,6
152290,31043,8
152323,4725,7
152339,10500,7
152345,269,9
152361,223,8
152405,209,7
152536,5177,7
152612,13535,8
152638,298,5
152731,3972,8
152752,20787,9
152779,28497,6
152828,1250,8
152832,38992,5
152860,37614,7
152940,311,8
152948,10408,9
152968,186,8
153037,1195,9
153160,1174,6
153194,14741,8
153203,2904,10
153264,486,6
153278,30911,6
153331,6573,8
153420,9289,8
153479,38826,6
153490,22273,8
153623,28121,8
153673,3167,9
153701,1566,8
153764,10110,7
153806,5028,9
153835,8795,8
153893,2891,8
153893,10012,9
153906,11441,6
153908,29758,8
153958,37078,6
154057,918,9
154152,400,8
154273,3457,8
154317,31933,9
154319,26349,4
154324,38101,8
154380,10793,7
154412,21185,8
154438,40454,8
154517,12445,10
154561,21863,7
154648,4181,10
154664,18115,8
154694,11889,7
154695,793,7
154733,209,5
154766,687,6
154809,36098,9
154826,14811,7
154847,39533,9
154880,18115,8
154884,7054,9
154912,36793,9
154965,16417,9
155019,10213,8
155045,16011,7
155049,785,8
155060,31741,8
155064,36726,1
155069,3572,8
155162,35073,9
155200,15879,6
155230,15379,9
155305,33206,8
155322,24415,8
155325,14653,8
155343,19363,9
155343,23787,9
155352,32995,10
155353,1589,6
155399,35120,9
155428,857,8
155480,6547,10
155572,18119,8
155632,443,6
155632,23427,4
155670,1698,8
155693,1980,6
155706,16241,7
155714,10110,8
155801,7054,6
155861,18153,8
155864,6500,8
155956,10380,4
155958,47,7
155977,7559,7
156044,16498,9
156066,29758,7
156081,9167,4
156110,31430,5
156154,4551,10
156193,16498,8
156205,23277,6
156261,487,6
156342,31758,9
156361,481,6
156415,10030,8
156447,11553,6
156459,20899,5
156554,339,10
156585,4898,6
156657,24405,7
156692,853,8
156740,7044,8
156745,2112,8
156749,2001,8
156753,9756,10
156774,10495,7
156799,22297,8
156825,440,10
156940,32313,5
156940,1293,5
156940,10405,5
156940,36920,5
156957,10719,6
156972,30346,7
157021,5,9
157044,226,5
157068,9865,7
157071,9330,5
157094,93,7
157117,6547,8
157139,33255,6
157166,13759,8
157203,139,10
157208,2129,7
157335,4901,9
157380,801,8
157407,31637,7
157448,157,6
157453,6895,7
157487,37991,6
157495,185,9
157512,22147,8
157527,11507,6
157546,1535,6
157579,22297,8
157629,4726,9
157646,11499,7
157648,6773,8
157652,32281,9
157686,31240,9
157718,16498,9
157759,31859,7
157770,23623,8
157883,899,7
157925,2001,10
157935,35120,9
157963,5873,3
157967,17777,4
157967,10604,7
157973,813,8
158005,24703,8
158022,874,6
158028,5065,9
158083,400,8
158152,45598,7
158164,12113,7
158171,71,7
158238,30544,7
158251,3229,5
158284,811,10
158309,35191,7
158346,4811,9
158359,853,8
158380,12679,8
158396,20507,8
158449,3375,3
158532,5940,7
158549,18,7
158580,37510,9
158582,6211,6
158633,10445,9
158663,25719,7
158663,21065,7
158693,9253,9
158765,31933,10
158784,790,4
158792,35466,10
158796,9760,10
158904,16662,9
158919,34427,9
158977,5719,7
159017,31646,9
159054,3137,6
159109,32454,7
159109,18499,3
159130,7088,7
159193,15225,6
159214,6793,8
159220,22535,10
159230,36094,6
159249,30503,3
159267,35790,7
159279,31646,10
159294,21511,7
159297,39026,9
159306,19117,6
159331,16890,6
159349,2927,6
159370,37614,7
159380,37799,5
159390,4163,9
159437,27891,7
159465,7805,8
159475,4214,4
159576,24037,7
159621,16317,6
159686,2432,4
159708,101,4
159772,23277,6
159782,41468,9
159782,8888,9
159846,2025,8
159871,37348,9
159874,7079,8
159886,30709,8
159917,16498,9
159941,1829,5
159941,28025,8
159992,11617,6
160018,24439,7
160104,17395,5
160139,18679,9
160170,120,9
160189,20507,10
160192,1004,8
160218,7870,5
160227,3503,8
160229,8675,10
160270,31490,9
160295,813,10
160378,33206,8
160481,5030,9
160522,34440,9
160606,29317,9
160682,19815,7
160712,28957,10
160750,101,9
160820,12189,5
160826,8479,7
160928,13859,7
160937,10604,8
160937,40010,8
160941,14513,7
160974,10790,7
160987,5177,7
161005,24703,7
161096,36946,10
161262,31240,6
161277,119,7
161310,13655,8
161319,27775,7
161351,22097,8
161360,2251,9
161441,32407,9
161533,20021,5
161538,21881,7
161542,19759,5
161557,30709,7
161632,124,9
161684,33486,8
161712,9756,8
161712,35252,8
161726,21881,8
161728,1834,7
161767,33421,9
161881,31240,9
161912,341,7
161945,21353,7
162105,6112,8
162148,29787,8
162148,12711,7
162150,481,7
162210,31181,7
162305,34383,3
162310,9919,7
162407,11339,8
162427,31953,9
162458,3656,8
162512,936,4
162512,25313,7
162520,39030,4
162543,53,10
162548,32729,8
162615,7845,10
162615,2506,10
162619,393,5
162642,23273,5
162660,226,10
162665,38826,8
162666,24133,4
162741,2579,7
162756,430,8
162761,5114,8
162792,35968,8
162827,28825,7
162828,31964,10
162861,431,10
162863,27775,6
162870,18277,7
162917,34279,7
162919,21939,9
162919,6862,8
162933,13367,6
162933,2952,10
162937,1690,9
162952,11783,9
162967,1029,6
162974,22117,5
162977,24151,8
162981,23281,7
163003,10588,6
163008,859,8
163072,16498,8
163080,9756,8
163091,11577,10
163126,790,8
163153,339,8
163165,885,7
163170,25015,9
163196,517,7
163196,7304,5
163205,6862,8
163251,670,6
163258,35760,10
163262,25157,8
163316,13663,10
163359,31637,6
163360,13859,3
163385,31783,7
163393,31918,5
163403,71,7
163518,30533,8
163538,1640,3
163589,22265,10
163617,223,7
163629,35849,8
163683,32871,9
163744,28623,8
163793,268,8
163814,15451,10
163832,30654,8
163850,9014,9
163852,2369,9
163897,5177,8
163950,17345,7
163956,2969,6
164031,227,10
164037,430,4
164071,20449,6
164097,8440,10
164112,23321,7
164115,31414,7
164178,2417,5
164208,34544,6
164239,6098,6
164256,31138,7
164324,8841,7
164343,14345,7
164389,16894,7
164525,24227,7
164533,10110,7
164553,29803,9
164634,8769,7
164722,31722,4
164728,28677,9
164737,2966,10
164760,16498,10
164831,22535,8
164851,79,8
164912,228,8
164949,9130,9
165060,33036,3
165142,101,7
165275,31722,7
165318,6467,8
165364,32481,4
165385,10582,5
165411,10521,9
165424,22145,8
165471,34984,5
165547,8795,5
165549,21033,4
165568,32,8
165652,17491,8
165652,17843,5
165694,899,7
165708,1142,10
165742,30544,9
165884,37164,10
165884,434,4
165967,4713,4
165992,34383,8
166014,4975,10
166014,36466,10
166090,31043,8
166093,31240,9
166239,31772,9
166258,23333,6
166306,2251,8
166357,22729,8
166358,18115,8
166389,25157,7
166435,2952,8
166459,22319,8
166470,1726,7
166514,73,8
166524,10578,7
166547,23273,10
166654,2581,9
166671,11633,8
166683,19,9
166758,14833,8
166796,5231,8
166800,10647,8
166830,6880,7
166908,1281,8
166927,28851,10
166945,11887,8
166997,3901,9
167036,1723,7
167046,20021,6
167055,71,9
167106,34012,10
167178,849,9
167197,22859,10
167201,30276,7
167221,1571,7
167249,5630,8
167250,813,8
167255,36108,5
167332,31783,6
167356,37569,6
167402,36793,5
167463,3654,6
167560,36475,8
167561,12031,9
167598,15605,10
167598,5114,10
167674,4596,8
167717,37202,7
167758,20031,5
167769,63,8
167841,33352,10
167878,22,8
167904,27899,2
167951,9062,9
167998,31231,8
168009,1575,10
168049,4081,10
168176,32953,7
168209,790,7
168213,13601,9
168216,32867,7
168220,12669,9
168259,8422,7
168310,34662,7
168315,2403,10
168334,1575,10
168357,48,5
168372,8769,7
168434,33421,7
168502,16035,8
168568,31174,7
168593,10863,8
168628,23273,10
168736,18523,7
168750,18153,8
168757,5521,8
168779,31404,7
168801,11633,6
168808,24765,8
168844,15809,8
169030,20689,7
169102,10805,7
169156,36296,10
169157,263,7
169185,4752,6
169207,30296,8
169276,34439,7
169294,30016,9
169299,12431,7
169447,21511,5
169484,37976,7
169550,38778,8
169561,6956,8
169564,2472,7
169611,4063,6
169623,578,7
169623,3783,6
169632,849,10
169649,396,8
169669,525,9
169739,24893,6
169822,594,7
169855,12445,8
169884,34902,7
170009,512,10
170055,5074,9
170082,25013,7
170086,34103,9
170092,512,7
170146,19391,6
170154,9760,4
170231,32281,10
170277,9989,7
170309,2619,7
170331,34723,6
170413,30831,8
170488,934,10
170488,4548,6
170493,18679,9
170499,11741,10
170499,10165,9
170507,33032,7
170509,24991,9
170578,22319,9
170595,9260,10
170679,18679,10
170691,32901,6
170735,4725,10
170747,33161,7
170772,39115,8
170837,3958,7
170948,30346,10
170958,18153,8
170970,13161,7
171035,11467,8
171081,227,10
171101,31338,6
171133,2107,8
171147,31964,5
171294,7088,7
171306,34240,8
171352,14749,8
171359,11933,8
171363,4477,9
171402,37999,9
171406,9751,8
171421,17895,8
171514,23079,9
171550,21353,4
171550,21431,6
171645,18153,7
171694,16662,8
171739,30015,8
171777,163,6
171788,986,9
171861,1735,8
171862,79,7
171892,30240,8
171906,2476,6
171928,3342,8
171951,3470,10
171983,27891,3
172017,16,7
172028,437,8
172064,8425,10
172100,21573,8
172107,15417,10
172126,40052,9
172184,11741,9
172184,9617,8
172197,24873,8
172221,37520,8
172288,8676,7
172317,31637,8
172369,15323,5
172405,7193,8
172421,7311,10
172427,7559,8
172458,2274,7
172681,3970,6
172692,6023,5
172692,34126,8
172735,28121,8
172829,9656,7
172932,4473,7
172937,33988,8
172959,31704,6
172961,38971,5
172961,37302,5
172978,199,8
172981,587,7
173017,11757,8
173098,25283,5
173128,7311,8
173133,19221,7
173172,15689,7
173189,610,7
173203,6211,8
173270,1118,6
173271,34240,9
173286,10521,6
173382,10711,10
173401,20541,7
173405,8767,4
173412,4186,6
173419,64,7
173514,76,7
173519,24415,10
173522,10087,8
173612,21881,6
173615,28497,7
173662,15451,9
173711,10165,8
173714,32086,7
173716,18507,7
173737,193,7
173752,39534,9
173781,1604,9
173781,3588,7
173816,527,4
173897,30895,9
173900,9919,9
173908,26055,10
173950,4192,8
173998,2336,9
174043,356,7
174069,10798,9
174085,1120,7
174139,19099,7
174180,19,7
174189,52,8
174192,192,8
174237,34533,8
174273,31704,7
174284,12293,9
174374,1222,9
174384,28701,10
174450,1241,9
174456,7674,9
174492,400,7
174496,27787,9
174499,1698,7
174517,14719,7
174560,32,8
174688,37430,7
174703,39931,6
174722,11597,10
174769,467,10
174811,1195,7
174848,13271,5
174848,18679,7
174897,32935,9
174915,39534,9
174918,573,6
174945,31553,7
175011,20507,8
175072,30307,7
175093,30,10
175119,4182,8
175138,40060,7
175157,31621,8
175211,27821,10
175313,26243,8
175467,1535,8
175476,226,10
175497,11633,8
175580,8475,8
175601,28825,8
175632,16035,6
175634,24893,8
175645,11757,9
175734,9756,8
175740,4382,2
175746,32188,8
175759,3712,6
175836,3342,7
175840,226,8
175888,205,9
175897,38830,1
175897,1127,1
175940,5060,8
176005,21329,9
176095,5526,5
176108,9289,9
176135,32360,9
176145,28025,9
176161,11933,5
176170,28171,6
176200,11771,7
176209,4901,7
176222,32995,8
176232,3165,7
176270,5097,9
176305,586,8
176331,5114,10
176394,10039,5
176469,20,7
176515,20053,7
176519,5081,8
176528,8190,9
176538,7449,8
176539,39468,9
176545,147,10
176553,2001,9
176575,5118,8
176633,30,6
176689,22319,4
176709,7817,6
176720,1210,9
176751,528,5
176816,29067,8
176824,22535,6
176858,33187,6
176935,16742,7
176956,1818,8
176967,20,6
176983,9056,5
177203,24459,7
177226,28675,8
177238,16011,9
177284,30831,7
177332,34176,10
177337,30654,8
177384,13261,7
177387,237,8
177417,467,9
177499,28623,7
177514,199,8
177595,198,4
177617,6547,7
177639,32542,8
177750,22535,10
177755,4081,7
177764,25397,7
177769,5356,7
177798,9919,8
177847,898,6
177870,24967,6
177877,3784,10
177885,27663,9
177891,10216,9
177948,6325,7
177955,37078,9
177967,37360,8
177986,33926,5
178015,22319,8
178023,9999,7
178135,33161,8
178142,17247,6
178270,31658,8
178277,30276,9
178308,141,8
178312,16498,7
178360,199,10
178390,13619,6
178415,34314,8
178453,27831,9
178454,35828,7
178455,1195,8
178488,31418,8
178509,5114,6
178516,4938,7
178568,15609,7
178578,1530,7
178637,3588,6
178641,38524,10
178678,21327,7
178723,31636,7
178830,33047,8
178831,3165,9
178839,19163,6
178851,6547,10
178882,10790,5
178919,5958,9
178922,22101,7
178933,3455,10
178933,11469,4
178950,4392,6
178957,121,10
178999,6512,9
179039,21939,6
179064,17729,8
179069,10294,8
179139,26055,10
179144,30544,5
179205,22,8
179258,21103,9
179262,2899,9
179309,27821,9
179313,2963,9
179355,11741,9
179396,22319,9
179440,1829,7
179462,33475,9
179462,37576,5
179468,479,9
179523,202,7
179580,25777,8
179760,30694,9
179933,38346,4
179944,4874,4
179966,2025,8
179991,11771,8
180037,20,8
180053,31636,6
180069,37799,3
180131,40497,7
180134,25183,8
180193,8129,8
180237,1691,10
180246,459,8
180292,759,9
180314,13855,9
180314,15085,8
180358,39597,7
180432,33872,3
180441,37985,8
180442,14289,8
180477,5060,8
180485,31234,7
180511,34964,6
180541,23273,8
180542,39741,9
180568,4725,9
180575,29095,8
180593,303,5
180611,30709,10
180731,14075,8
180810,9919,10
180854,23385,8
180870,2494,8
180900,1640,5
180997,4551,7
181045,32937,8
181048,4181,5
181065,35180,10
181145,746,7
181192,32015,7
181192,34392,7
181281,40911,8
181351,16001,8
181380,31414,8
181390,34542,1
181416,13709,8
181431,9774,7
181439,39811,7
181439,5667,8
181449,18679,9
181492,32214,7
181518,664,10
181530,28999,9
181544,11887,8
181573,11111,10
181614,23281,9
181645,9510,10
181708,34445,9
181779,35507,9
181818,1033,6
181854,38753,7
181885,5,9
181894,34161,9
181899,30714,6
181900,20545,7
181924,14749,7
181930,31798,7
181939,457,9
181969,37426,8
182049,3759,5
182083,35073,6
182094,4224,9
182129,66,8
182136,12673,8
182147,32878,1
182153,1535,8
182168,40228,7
182208,35507,8
182280,4385,2
182280,35983,4
182280,1385,4
182295,34599,9
182330,3532,3
182353,1160,6
182356,3702,9
182374,2923,1
182391,18429,9
182414,227,8
182479,28701,10
182526,488,9
182540,6793,8
182552,4312,9
182635,6676,7
182673,6676,6
182788,1689,10
182809,2986,8
182856,15809,8
182862,8425,9
182881,10849,7
182895,35507,7
182974,3167,10
183013,23321,8
183013,32686,7
183044,578,9
183054,269,10
183083,35760,8
183131,6553,5
183144,986,10
183155,38524,10
183196,2963,7
183236,17082,8
183290,15059,8
183336,5690,8
183418,31580,8
183484,34537,7
183491,25781,9
183539,3652,7
183584,8876,9
183587,799,6
183587,6610,8
183588,22689,5
183654,17269,7
183659,28851,8
183692,13655,9
183842,3901,8
183843,7740,7
183846,3165,7
183911,11771,8
183951,16782,9
183978,23673,8
184040,21771,6
184042,15613,10
184099,34403,7
184222,849,8
184239,969,7
184333,6862,6
184384,15809,8
184449,1815,6
184451,33988,8
184460,36949,7
184491,40221,9
184496,36943,10
184499,32282,9
184527,24833,8
184570,12403,8
184610,11597,10
184617,31414,7
184620,34542,8
184630,40496,10
184637,1519,9
184720,34933,7
184776,34902,8
184811,4722,8
184815,34213,7
184856,41619,5
184881,10624,8
184889,10521,8
184951,356,5
184966,41061,5
184982,565,7
185061,30276,8
185064,31229,7
185100,38659,4
185102,38408,9
185113,846,7
185119,11759,9
185124,32729,5
185137,14617,7
185154,7647,7
185158,23047,5
185191,11933,10
185205,17743,6
185230,24405,7
185254,3720,8
185260,16444,5
185269,4760,1
185302,5356,8
185302,36470,7
185340,28701,9
185361,1575,8
185362,28207,6
185363,37105,10
185398,31704,7
185400,18245,8
185408,3588,8
185425,11887,9
185466,20,9
185470,21085,5
185473,1367,8
185483,7791,8
185510,47,9
185529,20583,10
185596,12679,8
185600,26243,9
185664,3593,8
185730,12281,9
185755,781,9
185757,14075,8
185761,90,7
185769,28677,7
185798,3470,4
185818,31706,7
185834,2623,9
185843,9941,8
185950,2858,9
185975,29803,9
186095,1569,7
186108,32282,9
186137,10834,6
186281,2986,10
186342,35760,10
186367,15417,10
186390,14967,7
186392,40221,7
186426,6007,10
186457,30544,6
186482,33486,8
186498,11837,7
186528,2966,9
186530,37958,5
186569,22199,6
186649,15809,10
186667,22043,4
186668,18055,7
186678,28725,8
186722,4362,5
186841,3641,7
186845,32615,8
186877,39495,8
186987,20583,8
187000,36587,7
187019,2787,7
187114,795,9
187147,7785,9
187219,37614,7
187224,10589,10
187224,33206,9
187239,1350,9
187244,15431,7
187292,23989,7
187302,9379,9
187333,16241,7
187403,22535,10
187422,31245,6
187446,6438,9
187449,35581,10
187558,35079,7
187617,36726,7
187636,10379,10
187672,467,9
187708,31964,8
187732,1841,9
187789,31370,4
187795,47,8
187865,139,4
187886,1686,4
187944,11061,6
187973,22535,7
187999,9515,5
188027,1313,6
188045,36946,9
188124,781,8
188128,9756,8
188143,21405,8
188170,32915,8
188204,12445,7
188225,39576,6
188229,21743,8
188254,5205,10
188261,10490,9
188303,37487,7
188327,853,7
188337,10521,6
188383,12461,6
188409,22789,8
188511,2130,10
188547,31404,3
188550,16035,8
188563,2167,8
188752,11843,9
188777,37430,8
188780,3713,9
188794,2993,7
188850,2993,7
188856,22199,7
188913,7588,6
188913,1729,7
188921,9776,9
188993,1281,7
189001,17389,9
189013,6795,5
189037,39056,7
189043,33771,2
189051,33985,7
189057,30300,10
189121,2759,8
189140,33255,8
189156,39587,8
189205,23847,8
189242,16592,8
189255,31933,9
189274,11111,5
189400,12113,7
189476,6045,9
189506,6948,6
189525,1889,8
189530,19193,7
189545,664,7
189583,2236,7
189596,26243,10
189698,32262,6
189735,3228,9
189735,28171,8
189815,1674,7
189833,33082,8
189911,32935,8
189946,5630,9
189989,30205,6
190064,32013,7
190130,202,9
190151,16762,10
190157,415,5
190167,36882,8
190216,993,6
190256,323,9
190282,12883,8
190332,12365,8
190411,896,9
190450,11597,9
190453,31181,9
190455,32447,4
190460,38000,9
190487,31338,6
190610,8197,7
190642,18393,10
190659,10119,7
190709,48,7
190715,20541,7
190729,29093,9
190748,28537,5
190759,25397,6
190776,853,8
190790,30,9
190817,37999,8
190828,20479,6
190985,27833,8
190998,1526,8
191241,356,9
191251,37517,3
191254,936,8
191261,31772,6
191361,21995,7
191432,38476,7
191479,37893,7
191480,1829,6
191504,15225,9
191529,22199,9
191611,23133,5
191616,7054,9
191697,38249,7
191703,29027,4
191724,20847,9
191732,457,10
191757,5391,10
191761,3298,7
191769,8888,9
191813,32901,7
191864,227,8
191908,39534,9
191924,38000,10
191931,34822,9
192048,2034,9
192048,31859,10
192060,578,10
192156,36990,9
192158,10012,7
192185,5341,8
192210,355,10
192266,1535,10
192293,38408,7
192339,17729,8
192343,185,8
192356,6007,7
192393,29785,8
192426,2605,8
192428,18689,8
